,date,state,positive,negative,death,totalTestResults,hospitalized
16663,20200418,ND,528.0,12435.0,9.0,13325.0,47.0
16665,20200418,NH,1287.0,11565.0,37.0,14100.0,190.0
16667,20200418,NM,1798.0,34834.0,53.0,36632.0,258.0
16671,20200418,OK,2570.0,32966.0,139.0,35536.0,541.0
16672,20200418,OR,1785.0,34536.0,70.0,37583.0,427.0
16675,20200418,RI,4868.0,27527.0,150.0,33904.0,578.0
16676,20200418,SC,4246.0,34587.0,119.0,38833.0,776.0
16677,20200418,SD,1542.0,10118.0,7.0,11660.0,68.0
16678,20200418,TN,6762.0,83824.0,145.0,90586.0,719.0
16680,20200418,UT,2931.0,61499.0,25.0,66815.0,251.0
16685,20200418,WI,5013.0,43962.0,211.0,52091.0,1176.0
16687,20200418,WY,422.0,6217.0,2.0,7701.0,50.0
16689,20200417,AL,4530.0,33318.0,144.0,37848.0,594.0
16690,20200417,AR,1695.0,21799.0,37.0,23494.0,130.0
16692,20200417,AZ,4507.0,44723.0,169.0,62213.0,1289.0
16694,20200417,CO,9047.0,34260.0,391.0,47884.0,1755.0
16698,20200417,FL,22823.0,210718.0,699.0,226950.0,3665.0
16701,20200417,HI,541.0,21316.0,9.0,22438.0,45.0
16703,20200417,ID,1609.0,15043.0,41.0,16652.0,148.0
16706,20200417,KS,1705.0,15196.0,84.0,16901.0,375.0
16709,20200417,MA,35125.0,117195.0,1822.0,194214.0,3756.0
16710,20200417,MD,11572.0,50437.0,541.0,69474.0,2612.0
16711,20200417,ME,827.0,14076.0,29.0,14903.0,133.0
16713,20200417,MN,2668.0,43820.0,111.0,46488.0,518.0
16716,20200417,MS,3793.0,34791.0,140.0,38584.0,736.0
16717,20200417,MT,422.0,9822.0,8.0,10244.0,54.0
16719,20200417,ND,438.0,11903.0,9.0,12629.0,47.0
16721,20200417,NH,1287.0,11421.0,37.0,13535.0,190.0
16723,20200417,NM,1711.0,33902.0,51.0,35613.0,242.0
16727,20200417,OK,2465.0,31155.0,136.0,33620.0,528.0
16728,20200417,OR,1736.0,33202.0,64.0,35283.0,414.0
16731,20200417,RI,4585.0,26157.0,118.0,31779.0,331.0
16732,20200417,SC,3931.0,32353.0,109.0,36284.0,675.0
16733,20200417,SD,1411.0,9651.0,7.0,11062.0,63.0
16734,20200417,TN,6589.0,80684.0,142.0,87273.0,711.0
16736,20200417,UT,2805.0,57241.0,23.0,62151.0,244.0
16741,20200417,WI,4839.0,42365.0,205.0,49983.0,1153.0
16743,20200417,WY,412.0,6131.0,2.0,7602.0,43.0
16745,20200416,AL,4345.0,32046.0,133.0,36391.0,553.0
16746,20200416,AR,1620.0,21055.0,37.0,22675.0,130.0
16748,20200416,AZ,4234.0,43164.0,150.0,59878.0,1258.0
16750,20200416,CO,8675.0,33155.0,374.0,46178.0,1693.0
16754,20200416,FL,21624.0,196351.0,646.0,211489.0,3460.0
16757,20200416,HI,530.0,20170.0,9.0,21146.0,45.0
16759,20200416,ID,1587.0,14655.0,41.0,16242.0,143.0
16762,20200416,KS,1588.0,14534.0,80.0,16122.0,359.0
16765,20200416,MA,32492.0,110098.0,1667.0,181089.0,3726.0
16766,20200416,MD,10784.0,48059.0,499.0,66035.0,2451.0
16767,20200416,ME,796.0,14076.0,27.0,14872.0,130.0
16769,20200416,MN,2486.0,42536.0,94.0,45022.0,475.0
16772,20200416,MS,3624.0,34791.0,129.0,38415.0,682.0
16773,20200416,MT,415.0,9521.0,7.0,9936.0,52.0
16775,20200416,ND,392.0,11311.0,9.0,11810.0,45.0
16777,20200416,NH,1139.0,11027.0,32.0,13125.0,178.0
16779,20200416,NM,1597.0,32891.0,44.0,34488.0,230.0
16783,20200416,OK,2357.0,28542.0,131.0,30899.0,528.0
16784,20200416,OR,1663.0,31688.0,58.0,32861.0,401.0
16787,20200416,RI,4295.0,24657.0,105.0,28838.0,331.0
16788,20200416,SC,3656.0,31077.0,107.0,34733.0,675.0
16789,20200416,SD,1311.0,9239.0,7.0,10550.0,55.0
16790,20200416,TN,6262.0,78787.0,141.0,85049.0,691.0
16792,20200416,UT,2683.0,53310.0,21.0,57890.0,238.0
16797,20200416,WI,4636.0,40974.0,197.0,48018.0,1121.0
16799,20200416,WY,401.0,6131.0,2.0,7306.0,43.0
16801,20200415,AL,4113.0,29964.0,121.0,34077.0,525.0
16802,20200415,AR,1569.0,20265.0,33.0,21834.0,130.0
16804,20200415,AZ,3962.0,41348.0,142.0,57662.0,1213.0
16806,20200415,CO,8280.0,32253.0,357.0,44683.0,1636.0
16810,20200415,FL,20727.0,190998.0,609.0,201864.0,3344.0
16813,20200415,HI,517.0,19286.0,9.0,20241.0,45.0
16815,20200415,ID,1464.0,13934.0,39.0,15398.0,141.0
16818,20200415,KS,1494.0,13174.0,76.0,14668.0,342.0
16821,20200415,MA,29970.0,102790.0,1502.0,170383.0,3637.0
16822,20200415,MD,10032.0,45731.0,469.0,62457.0,2231.0
16823,20200415,ME,770.0,14076.0,24.0,14846.0,126.0
16825,20200415,MN,2321.0,41245.0,87.0,43566.0,445.0
16828,20200415,MS,3360.0,34791.0,122.0,38151.0,645.0
16829,20200415,MT,404.0,9179.0,7.0,9583.0,51.0
16831,20200415,ND,364.0,10952.0,9.0,11410.0,44.0
16833,20200415,NH,1139.0,11027.0,32.0,12654.0,178.0
16835,20200415,NM,1484.0,31910.0,36.0,33394.0,215.0
16839,20200415,OK,2263.0,26956.0,123.0,29219.0,510.0
16840,20200415,OR,1633.0,30730.0,55.0,31387.0,381.0
16843,20200415,RI,3903.0,22567.0,87.0,26688.0,331.0
16844,20200415,SC,3656.0,31077.0,107.0,34733.0,675.0
16845,20200415,SD,1168.0,8691.0,6.0,9859.0,51.0
16846,20200415,TN,6079.0,74817.0,135.0,80896.0,663.0
16848,20200415,UT,2542.0,50479.0,20.0,54721.0,221.0
16853,20200415,WI,4453.0,39326.0,182.0,46244.0,1091.0
16854,20200415,WV,702.0,16954.0,10.0,17656.0,164.0
16855,20200415,WY,393.0,6042.0,2.0,7066.0,43.0
16857,20200414,AL,3876.0,29241.0,110.0,33117.0,493.0
16858,20200414,AR,1480.0,19651.0,30.0,21131.0,130.0
16860,20200414,AZ,3806.0,40290.0,131.0,55491.0,1171.0
16862,20200414,CO,7941.0,31639.0,329.0,43501.0,1556.0
16866,20200414,FL,20135.0,181813.0,537.0,195443.0,3060.0
16869,20200414,HI,504.0,18916.0,9.0,19837.0,44.0
16871,20200414,ID,1453.0,13661.0,33.0,15114.0,135.0
16874,20200414,KS,1426.0,12721.0,69.0,14147.0,327.0
16877,20200414,MA,28109.0,98820.0,1329.0,158730.0,3616.0
16878,20200414,MD,9472.0,44261.0,421.0,60051.0,2122.0
16879,20200414,ME,734.0,11608.0,20.0,12342.0,124.0
16881,20200414,MN,2165.0,39705.0,79.0,41870.0,405.0
16884,20200414,MS,3087.0,34791.0,111.0,37878.0,596.0
16885,20200414,MT,399.0,8835.0,7.0,9234.0,50.0
16887,20200414,ND,341.0,10575.0,9.0,11070.0,42.0
16889,20200414,NH,1020.0,10590.0,23.0,12323.0,152.0
16891,20200414,NM,1407.0,31443.0,36.0,32850.0,181.0
16895,20200414,OK,2184.0,26085.0,108.0,28269.0,488.0
16896,20200414,OR,1584.0,29537.0,53.0,30144.0,369.0
16899,20200414,RI,3596.0,20990.0,80.0,24612.0,331.0
16900,20200414,SC,3553.0,30319.0,97.0,33872.0,675.0
16901,20200414,SD,988.0,8308.0,6.0,9296.0,45.0
16902,20200414,TN,5823.0,73008.0,124.0,78831.0,633.0
16904,20200414,UT,2412.0,47588.0,19.0,51520.0,213.0
16909,20200414,WI,4246.0,37997.0,170.0,44493.0,1049.0
16910,20200414,WV,640.0,16398.0,9.0,17038.0,164.0
16911,20200414,WY,383.0,5689.0,1.0,6831.0,43.0
16913,20200413,AL,3734.0,25448.0,99.0,29182.0,457.0
16914,20200413,AR,1410.0,19394.0,30.0,20804.0,130.0
16916,20200413,AZ,3702.0,39645.0,122.0,53187.0,1122.0
16918,20200413,CO,7691.0,31051.0,308.0,42483.0,1493.0
16922,20200413,FL,19213.0,175606.0,483.0,186752.0,2833.0
16925,20200413,HI,499.0,18345.0,9.0,19135.0,44.0
16927,20200413,ID,1426.0,13455.0,27.0,14881.0,132.0
16930,20200413,KS,1376.0,12488.0,62.0,13864.0,309.0
16933,20200413,MA,26794.0,95500.0,1211.0,147385.0,3485.0
16934,20200413,MD,8936.0,42815.0,384.0,58468.0,1975.0
16935,20200413,ME,698.0,11608.0,19.0,12306.0,124.0
16937,20200413,MN,2012.0,38667.0,70.0,40679.0,361.0
16940,20200413,MS,2942.0,28042.0,98.0,30984.0,549.0
16941,20200413,MT,394.0,8704.0,7.0,9098.0,47.0
16943,20200413,ND,331.0,10450.0,8.0,10864.0,40.0
16945,20200413,NH,985.0,10222.0,23.0,12098.0,152.0
16947,20200413,NM,1345.0,30625.0,31.0,31970.0,181.0
16951,20200413,OK,2069.0,20790.0,99.0,22859.0,457.0
16952,20200413,OR,1527.0,28231.0,52.0,28316.0,359.0
16955,20200413,RI,3329.0,19431.0,73.0,23516.0,331.0
16956,20200413,SC,3319.0,28106.0,82.0,31425.0,496.0
16957,20200413,SD,868.0,8134.0,6.0,9002.0,44.0
16958,20200413,TN,5610.0,70585.0,109.0,76195.0,579.0
16960,20200413,UT,2363.0,45981.0,18.0,49776.0,201.0
16965,20200413,WI,4080.0,36769.0,154.0,43120.0,993.0
16966,20200413,WV,626.0,16029.0,9.0,16655.0,164.0
16967,20200413,WY,373.0,5689.0,1.0,6524.0,41.0
16969,20200412,AL,3525.0,18058.0,93.0,21583.0,437.0
16970,20200412,AR,1280.0,18442.0,27.0,19722.0,130.0
16972,20200412,AZ,3539.0,38570.0,115.0,52289.0,1074.0
16974,20200412,CO,7303.0,29850.0,290.0,40689.0,1417.0
16978,20200412,FL,18404.0,163398.0,465.0,178055.0,2772.0
16981,20200412,HI,486.0,17482.0,8.0,18268.0,44.0
16983,20200412,ID,1407.0,12901.0,27.0,14308.0,131.0
16986,20200412,KS,1337.0,11916.0,56.0,13253.0,298.0
16989,20200412,MA,25381.0,91463.0,1056.0,139881.0,2514.0
16990,20200412,MD,8225.0,41539.0,335.0,54664.0,1860.0
16991,20200412,ME,633.0,6088.0,19.0,6721.0,120.0
16993,20200412,MN,1864.0,38030.0,70.0,39894.0,361.0
16996,20200412,MS,2781.0,18632.0,96.0,21413.0,548.0
16997,20200412,MT,387.0,8526.0,6.0,8913.0,47.0
16999,20200412,ND,308.0,10042.0,8.0,10407.0,39.0
17001,20200412,NH,929.0,9996.0,23.0,11713.0,146.0
17007,20200412,OK,1970.0,20790.0,96.0,22760.0,446.0
17008,20200412,OR,1371.0,25853.0,48.0,26548.0,338.0
17012,20200412,SC,3319.0,28106.0,82.0,31425.0,496.0
17013,20200412,SD,730.0,7823.0,6.0,8553.0,43.0
17014,20200412,TN,5308.0,65369.0,101.0,70677.0,567.0
17016,20200412,UT,2303.0,45236.0,18.0,48937.0,195.0
17021,20200412,WI,3964.0,35916.0,144.0,42017.0,974.0
17023,20200412,WY,364.0,5198.0,0.0,6210.0,40.0
17025,20200411,AL,3191.0,18058.0,91.0,21249.0,402.0
17026,20200411,AR,1226.0,17352.0,24.0,18578.0,130.0
17028,20200411,AZ,3393.0,37137.0,108.0,51435.0,1037.0
17030,20200411,CO,6893.0,27980.0,274.0,38104.0,1376.0
17034,20200411,FL,17340.0,154439.0,438.0,166804.0,2661.0
17037,20200411,HI,465.0,17066.0,8.0,17255.0,43.0
17039,20200411,ID,1396.0,12368.0,25.0,13764.0,128.0
17042,20200411,KS,1268.0,11075.0,55.0,12343.0,293.0
17045,20200411,MA,22766.0,86115.0,946.0,136079.0,2507.0
17046,20200411,MD,7694.0,39544.0,298.0,52489.0,1709.0
17047,20200411,ME,616.0,6088.0,19.0,6704.0,114.0
17049,20200411,MN,1806.0,36898.0,64.0,38704.0,340.0
17052,20200411,MS,2642.0,18632.0,93.0,21274.0,528.0
17053,20200411,MT,377.0,8204.0,6.0,8581.0,46.0
17055,20200411,ND,293.0,9787.0,7.0,10011.0,36.0
17057,20200411,NH,885.0,9608.0,22.0,11338.0,134.0
17063,20200411,OK,1868.0,20790.0,94.0,22658.0,446.0
17064,20200411,OR,1321.0,24306.0,44.0,24290.0,326.0
